136138, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack22 = $stack21 * 100000
136139, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, num = num + $stack22
136140, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack23 = off
136141, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, off = off + 1
136142, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack24 = ch[$stack23]
136143, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack25 = $stack24 - 48
136144, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack26 = $stack25 * 10000
136145, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, num = num + $stack26
136146, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack27 = off
136147, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, off = off + 1
136148, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack28 = ch[$stack27]
136149, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack29 = $stack28 - 48
136150, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack30 = $stack29 * 1000
136151, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, num = num + $stack30
136152, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack31 = off
136153, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, off = off + 1
136154, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack32 = ch[$stack31]
136155, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack33 = $stack32 - 48
136156, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack34 = $stack33 * 100
136157, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, num = num + $stack34
136158, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack35 = ch[off]
136159, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack36 = $stack35 - 48
136160, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, $stack37 = $stack36 * 10
136161, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_10, num = num + $stack37
136696, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_11, stack4_{136696} = Func_145_136559({this.<com.fasterxml.jackson.core.util.TextBuffer: char[] _currentSegment>_{96264}})
136697, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_11, stack3_{136697} = Func_145_136560({outPtr_{136621}})
136699, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack4 = off + len
136700, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack5 = $stack4 - 1
136701, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack6 = ch[$stack5]
136702, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = $stack6 - 48
136703, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, tableswitch(len) {     case 2: goto $stack35 = ch[off];     case 3: goto $stack31 = off;     case 4: goto $stack27 = off;     case 5: goto $stack23 = off;     case 6: goto $stack19 = off;     case 7: goto $stack15 = off;     case 8: goto $stack11 = off;     case 9: goto $stack7 = off;     default: goto return num; }
136704, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack7 = off
136705, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136706, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack8 = ch[$stack7]
136707, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack9 = $stack8 - 48
136708, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack10 = $stack9 * 100000000
136709, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack10
136710, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack11 = off
136711, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136712, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack12 = ch[$stack11]
136713, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack13 = $stack12 - 48
136714, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack14 = $stack13 * 10000000
136715, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack14
136716, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack15 = off
136717, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136718, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack16 = ch[$stack15]
136719, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack17 = $stack16 - 48
136720, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack18 = $stack17 * 1000000
136721, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack18
136722, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack19 = off
136723, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136724, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack20 = ch[$stack19]
136725, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack21 = $stack20 - 48
136726, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack22 = $stack21 * 100000
136727, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack22
136728, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack23 = off
136729, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136730, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack24 = ch[$stack23]
136731, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack25 = $stack24 - 48
136732, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack26 = $stack25 * 10000
136733, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack26
136734, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack27 = off
136735, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136736, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack28 = ch[$stack27]
136737, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack29 = $stack28 - 48
136738, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack30 = $stack29 * 1000
136739, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack30
136740, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack31 = off
136741, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, off = off + 1
136742, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack32 = ch[$stack31]
136743, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack33 = $stack32 - 48
136744, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack34 = $stack33 * 100
136745, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack34
136746, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack35 = ch[off]
136747, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack36 = $stack35 - 48
136748, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, $stack37 = $stack36 * 10
136749, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_11, num = num + $stack37
139393, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_12, stack4_{139393} = Func_146_139251({this.<com.fasterxml.jackson.core.util.TextBuffer: char[] _currentSegment>_{96264}})
139394, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_12, stack3_{139394} = Func_146_139252({outPtr_{139318}})
139396, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack4 = off + len
139397, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack5 = $stack4 - 1
139398, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack6 = ch[$stack5]
139399, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = $stack6 - 48
139400, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, tableswitch(len) {     case 2: goto $stack35 = ch[off];     case 3: goto $stack31 = off;     case 4: goto $stack27 = off;     case 5: goto $stack23 = off;     case 6: goto $stack19 = off;     case 7: goto $stack15 = off;     case 8: goto $stack11 = off;     case 9: goto $stack7 = off;     default: goto return num; }
139401, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack7 = off
139402, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139403, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack8 = ch[$stack7]
139404, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack9 = $stack8 - 48
139405, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack10 = $stack9 * 100000000
139406, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack10
139407, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack11 = off
139408, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139409, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack12 = ch[$stack11]
139410, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack13 = $stack12 - 48
139411, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack14 = $stack13 * 10000000
139412, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack14
139413, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack15 = off
139414, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139415, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack16 = ch[$stack15]
139416, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack17 = $stack16 - 48
139417, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack18 = $stack17 * 1000000
139418, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack18
139419, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack19 = off
139420, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139421, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack20 = ch[$stack19]
139422, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack21 = $stack20 - 48
139423, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack22 = $stack21 * 100000
139424, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack22
139425, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack23 = off
139426, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139427, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack24 = ch[$stack23]
139428, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack25 = $stack24 - 48
139429, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack26 = $stack25 * 10000
139430, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack26
139431, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack27 = off
139432, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139433, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack28 = ch[$stack27]
139434, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack29 = $stack28 - 48
139435, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack30 = $stack29 * 1000
139436, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack30
139437, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack31 = off
139438, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, off = off + 1
139439, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack32 = ch[$stack31]
139440, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack33 = $stack32 - 48
139441, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack34 = $stack33 * 100
139442, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack34
139443, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack35 = ch[off]
139444, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack36 = $stack35 - 48
139445, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, $stack37 = $stack36 * 10
139446, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_12, num = num + $stack37
145026, com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer, int _findOffsetForAdd(int)_39, $stack10 = specialinvoke this.<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: boolean _checkNeedForRehash()>()
145050, com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer, boolean _checkNeedForRehash()_9 END, return 0
145051, com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer, int _findOffsetForAdd(int)_39, if $stack10 == 0 goto $stack13 = this.<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int _secondaryStart>
146181, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_13, stack4_{146181} = Func_152_146027({this.<com.fasterxml.jackson.core.util.TextBuffer: char[] _currentSegment>_{96264}})
146182, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_13, stack3_{146182} = Func_152_146028({outPtr_{146106}})
146184, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack4 = off + len
146185, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack5 = $stack4 - 1
146186, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack6 = ch[$stack5]
146187, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = $stack6 - 48
146188, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, tableswitch(len) {     case 2: goto $stack35 = ch[off];     case 3: goto $stack31 = off;     case 4: goto $stack27 = off;     case 5: goto $stack23 = off;     case 6: goto $stack19 = off;     case 7: goto $stack15 = off;     case 8: goto $stack11 = off;     case 9: goto $stack7 = off;     default: goto return num; }
146189, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack7 = off
146190, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146191, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack8 = ch[$stack7]
146192, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack9 = $stack8 - 48
146193, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack10 = $stack9 * 100000000
146194, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack10
146195, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack11 = off
146196, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146197, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack12 = ch[$stack11]
146198, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack13 = $stack12 - 48
146199, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack14 = $stack13 * 10000000
146200, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack14
146201, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack15 = off
146202, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146203, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack16 = ch[$stack15]
146204, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack17 = $stack16 - 48
146205, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack18 = $stack17 * 1000000
146206, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack18
146207, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack19 = off
146208, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146209, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack20 = ch[$stack19]
146210, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack21 = $stack20 - 48
146211, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack22 = $stack21 * 100000
146212, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack22
146213, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack23 = off
146214, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146215, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack24 = ch[$stack23]
146216, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack25 = $stack24 - 48
146217, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack26 = $stack25 * 10000
146218, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack26
146219, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack27 = off
146220, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146221, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack28 = ch[$stack27]
146222, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack29 = $stack28 - 48
146223, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack30 = $stack29 * 1000
146224, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack30
146225, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack31 = off
146226, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, off = off + 1
146227, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack32 = ch[$stack31]
146228, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack33 = $stack32 - 48
146229, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack34 = $stack33 * 100
146230, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack34
146231, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack35 = ch[off]
146232, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack36 = $stack35 - 48
146233, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, $stack37 = $stack36 * 10
146234, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_13, num = num + $stack37
147351, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_14, stack4_{147351} = Func_153_147195({this.<com.fasterxml.jackson.core.util.TextBuffer: char[] _currentSegment>_{96264}})
147352, com.fasterxml.jackson.core.util.TextBuffer, int contentsAsInt(boolean)_14, stack3_{147352} = Func_153_147196({outPtr_{147276}})
147354, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack4 = off + len
147355, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack5 = $stack4 - 1
147356, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack6 = ch[$stack5]
147357, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = $stack6 - 48
147358, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, tableswitch(len) {     case 2: goto $stack35 = ch[off];     case 3: goto $stack31 = off;     case 4: goto $stack27 = off;     case 5: goto $stack23 = off;     case 6: goto $stack19 = off;     case 7: goto $stack15 = off;     case 8: goto $stack11 = off;     case 9: goto $stack7 = off;     default: goto return num; }
147359, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack7 = off
147360, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147361, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack8 = ch[$stack7]
147362, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack9 = $stack8 - 48
147363, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack10 = $stack9 * 100000000
147364, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack10
147365, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack11 = off
147366, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147367, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack12 = ch[$stack11]
147368, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack13 = $stack12 - 48
147369, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack14 = $stack13 * 10000000
147370, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack14
147371, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack15 = off
147372, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147373, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack16 = ch[$stack15]
147374, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack17 = $stack16 - 48
147375, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack18 = $stack17 * 1000000
147376, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack18
147377, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack19 = off
147378, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147379, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack20 = ch[$stack19]
147380, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack21 = $stack20 - 48
147381, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack22 = $stack21 * 100000
147382, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack22
147383, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack23 = off
147384, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147385, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack24 = ch[$stack23]
147386, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack25 = $stack24 - 48
147387, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack26 = $stack25 * 10000
147388, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack26
147389, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack27 = off
147390, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147391, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack28 = ch[$stack27]
147392, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack29 = $stack28 - 48
147393, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack30 = $stack29 * 1000
147394, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack30
147395, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack31 = off
147396, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, off = off + 1
147397, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack32 = ch[$stack31]
147398, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack33 = $stack32 - 48
147399, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack34 = $stack33 * 100
147400, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack34
147401, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack35 = ch[off]
147402, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack36 = $stack35 - 48
147403, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, $stack37 = $stack36 * 10
147404, com.fasterxml.jackson.core.io.NumberInput, int parseInt(char[];int;int)_14, num = num + $stack37
161889, com.fasterxml.jackson.core.util.TextBuffer, void releaseBuffers()_1, buf_{161889} = Func_159_161711({this.<com.fasterxml.jackson.core.util.TextBuffer: char[] _currentSegment>_{96264}})
161893, com.fasterxml.jackson.core.util.BufferRecycler, void releaseCharBuffer(int;char[])_1, $stack3 = this.<com.fasterxml.jackson.core.util.BufferRecycler: java.util.concurrent.atomic.AtomicReferenceArray _charBuffers>
161894, com.fasterxml.jackson.core.util.BufferRecycler, void releaseCharBuffer(int;char[])_1, virtualinvoke $stack3.<java.util.concurrent.atomic.AtomicReferenceArray: void set(int;java.lang.Object)>(ix; buffer)
